,post_id,text,post_text,shared_text,time,image,video,video_thumbnail,video_id,likes,comments,shares,post_url,link,user_id,username,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,images
43,2952060085030076,"#Business_post

অফার! অফার!! অফার!!

২৫% পর্যন্ত ডিস্কাউন্ট অফার!!! 😲😲

মহান স্বাধীনতার ৫০ বছরপূর্তি ও হাজার বছরের শ্রেষ্ঠ বাঙ্গালী জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের ১০১ তম জন্মবার্ষিকী উপলক্ষে ১৭-২৬ সে মার্চ La Destino তে টেক আউট/পার্সেল নিলেই নির্দিষ্ট আইটেমের উপর পাচ্ছেন ফ্ল্যাট ২৫% নগদ ডিস্কাউন্ট।

তাছাড়া ১৭ ই মার্চে আমাদের রেস্টুরেন্টের ডাইন ইন এ প্রতি ১০০০/- টাকা বিলে থাকবে ১০১ টাকা নগদ ছাড়।

২৫% ডিস্কাউন্ট আইটেম সমুহঃ

১. চিকেন বিরিয়ানি
২. তান্দুরি ডিলাইট বিরিয়ানি
৩. নবাবী তান্দুরি।
৪. ওভেন বেকড পাস্তা

তাছাড়া এরাবিয়ান খাপসা (১ঃ৪) এ থাকবে ২০০/- টাকা নগদ ডিস্কাউন্ট। (ডাইন ইন ও টেইক আউট উভয়ক্ষেত্রেই প্রযোজ্য।

বিঃদ্রঃ এই অফার ফুড পান্ডার জন্য প্রযোজ্য নয়।

লা ডেস্টিনো
ভিক্টোরিয়া কলেজ রোড,
কান্দিরপার, কুমিল্লা।
হট লাইনঃ 01830925157","#Business_post

অফার! অফার!! অফার!!

২৫% পর্যন্ত ডিস্কাউন্ট অফার!!! 😲😲

মহান স্বাধীনতার ৫০ বছরপূর্তি ও হাজার বছরের শ্রেষ্ঠ বাঙ্গালী জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের ১০১ তম জন্মবার্ষিকী উপলক্ষে ১৭-২৬ সে মার্চ La Destino তে টেক আউট/পার্সেল নিলেই নির্দিষ্ট আইটেমের উপর পাচ্ছেন ফ্ল্যাট ২৫% নগদ ডিস্কাউন্ট।

তাছাড়া ১৭ ই মার্চে আমাদের রেস্টুরেন্টের ডাইন ইন এ প্রতি ১০০০/- টাকা বিলে থাকবে ১০১ টাকা নগদ ছাড়।

২৫% ডিস্কাউন্ট আইটেম সমুহঃ

১. চিকেন বিরিয়ানি
২. তান্দুরি ডিলাইট বিরিয়ানি
৩. নবাবী তান্দুরি।
৪. ওভেন বেকড পাস্তা

তাছাড়া এরাবিয়ান খাপসা (১ঃ৪) এ থাকবে ২০০/- টাকা নগদ ডিস্কাউন্ট। (ডাইন ইন ও টেইক আউট উভয়ক্ষেত্রেই প্রযোজ্য।

বিঃদ্রঃ এই অফার ফুড পান্ডার জন্য প্রযোজ্য নয়।

লা ডেস্টিনো
ভিক্টোরিয়া কলেজ রোড,
কান্দিরপার, কুমিল্লা।
হট লাইনঃ 01830925157",,2021-03-16 21:25:48.775481,,,,,0,0,0,,,100001432749067,Kamrul Hasan Kibria,False,,,,,,,[]
44,2952137341689017,"ওইদিন মিস্টির মেলার Tariq Shamol ভাইয়ের বগুড়ার দইয়ের পোস্ট দেখে কাপ দই অর্ডার করেছিলাম। আমি বাসায় ছিলাম না বলে আব্বু গিয়ে নিয়ে এসেছে। আজ বাসায় এসে খেলাম। দইটা অনেক মজার ছিলো, আর দইয়ের উপর সরের পুরো একটি আবরণ ছিলো যা খেতে দারুণ লেগেছে।

নাম : আকবরিয়া এক্সক্লুসিভ সুইস এর কাপ দই
স্থান : মিস্টির মেলা, শাহ সুজা মসজিদের সামনে, মোগলটুলি।
মূল্য : ৪০টাকা/পিস
স্বাদ : ৭/১০
পরিমাণ : যথেষ্ট।","ওইদিন মিস্টির মেলার Tariq Shamol ভাইয়ের বগুড়ার দইয়ের পোস্ট দেখে কাপ দই অর্ডার করেছিলাম। আমি বাসায় ছিলাম না বলে আব্বু গিয়ে নিয়ে এসেছে। আজ বাসায় এসে খেলাম। দইটা অনেক মজার ছিলো, আর দইয়ের উপর সরের পুরো একটি আবরণ ছিলো যা খেতে দারুণ লেগেছে।

নাম : আকবরিয়া এক্সক্লুসিভ সুইস এর কাপ দই
স্থান : মিস্টির মেলা, শাহ সুজা মসজিদের সামনে, মোগলটুলি।
মূল্য : ৪০টাকা/পিস
স্বাদ : ৭/১০
পরিমাণ : যথেষ্ট।",,2021-03-16 23:10:48.789480,,,,,0,0,0,,,100008308923479,F A Azad,False,,,,,,,[]
45,2952010268368391,কোন রেস্টুরেন্টে ভালো কাচ্চি বিরিয়ানি পাওয়া যাবে??প্রাইজ সহ জানাবেন কেউ,কোন রেস্টুরেন্টে ভালো কাচ্চি বিরিয়ানি পাওয়া যাবে??প্রাইজ সহ জানাবেন কেউ,,2021-03-16 20:25:48.799475,,,,,0,0,0,,,100024625941837,Khandaker Karima,False,,,,,,,[]
46,2951477645088320,"202002
#Business_Post
#Food_Path
#Buy_two_Get_One_Free

Buy 2 Get One Free On Chicken Moharaja Burger.Offer valid 16th march to 19th march.

*This offer is not available on Food panda & Hungry birds.
*You can take this offer percel also.

*Location - Badurtola (infront of park gate).
*Time - 4:30pm - 10:00pm.

Page Link - https://www.facebook.com/FoodPaath/","202002
#Business_Post
#Food_Path
#Buy_two_Get_One_Free

Buy 2 Get One Free On Chicken Moharaja Burger.Offer valid 16th march to 19th march.

*This offer is not available on Food panda & Hungry birds.
*You can take this offer percel also.

*Location - Badurtola (infront of park gate).
*Time - 4:30pm - 10:00pm.

Page Link - https://www.facebook.com/FoodPaath/",,2021-03-16 00:25:48.813516,,,,,0,0,0,,,100041413971512,Ali Haider Jowel,False,,,,,,,[]
47,2949018262000925,"Place - Mad Meals
Iteam - Potato Wedges
Price - 100/-
Rating - 9/10 (1 hat a rakhlam for no reason) 😑
Best wedges in Comilla.halka spice.sathe je sauce ta dey oitar jnno aro beshi moja lagse.
Environment - 8/10
Behaviour - 8/10","Place - Mad Meals
Iteam - Potato Wedges
Price - 100/-
Rating - 9/10 (1 hat a rakhlam for no reason) 😑
Best wedges in Comilla.halka spice.sathe je sauce ta dey oitar jnno aro beshi moja lagse.
Environment - 8/10
Behaviour - 8/10",,2021-03-12 23:14:00.000000,,,,,0,0,0,,,100041264271277,Joy Roy,False,,,,,,,[]
48,2951807391722012,"Item:kashir paya and paratha and cha

Place:hotel gorua ranir bazar

Price :paya single30tk paratha per pice5tk cha 10tk sob milia total bill 50tk

Rating:8/10
Environment :7/10.

Behave:10/10

Service :8/10","Item:kashir paya and paratha and cha

Place:hotel gorua ranir bazar

Price :paya single30tk paratha per pice5tk cha 10tk sob milia total bill 50tk

Rating:8/10
Environment :7/10.

Behave:10/10

Service :8/10",,2021-03-16 12:25:48.837481,,,,,0,0,0,,,100031465578858,Tausif Ahmed Asif,False,,,,,,,[]
49,2951251748444243,"#business_post
★★১৭ মার্চ জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের জন্মদিন ও ২৬ মার্চ মহান স্বাধীনতা দিবস উপলক্ষ্যে আপনাদের প্রিয় ক্যাফে স্পাইসিনো নিয়ে এসেছে দারুণ সব কম্বোর ধামাকা।😍

অফার চলবে আগামীকাল ১৬ মার্চ থেকে ২৭ মার্চ শনিবার পর্যন্ত

★★Combo:- 1(199 tk)
1.Chicken patty Burger 1pcs
2. Naga pasta 1:1
3.French Fry
★★Combo:-2-(149tk)
1.Fried Rice 1:1
2.Thai Fried chicken 2pcs
3.Prawn masala 1pcs
4.Chinese vegetable
★★ Combo :-3(139 tk)
1.Thai chicken soup 1:1
2. Wings 2pcs
3.Wonthon 2pcs
4.French fry
★★Combo :- 4(219tk)
1.BBQ pasta 1:1
2. Nachos 1:1
3. Juicy burger 1pc
★★Combo:- 5(349tk)
1.BBQ Pizza 8"" 1pcs…","#business_post
★★১৭ মার্চ জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের জন্মদিন ও ২৬ মার্চ মহান স্বাধীনতা দিবস উপলক্ষ্যে আপনাদের প্রিয় ক্যাফে স্পাইসিনো নিয়ে এসেছে দারুণ সব কম্বোর ধামাকা।😍

অফার চলবে আগামীকাল ১৬ মার্চ থেকে ২৭ মার্চ শনিবার পর্যন্ত

★★Combo:- 1(199 tk)
1.Chicken patty Burger 1pcs
2. Naga pasta 1:1
3.French Fry
★★Combo:-2-(149tk)
1.Fried Rice 1:1
2.Thai Fried chicken 2pcs
3.Prawn masala 1pcs
4.Chinese vegetable
★★ Combo :-3(139 tk)
1.Thai chicken soup 1:1
2. Wings 2pcs
3.Wonthon 2pcs
4.French fry
★★Combo :- 4(219tk)
1.BBQ pasta 1:1
2. Nachos 1:1
3. Juicy burger 1pc
★★Combo:- 5(349tk)
1.BBQ Pizza 8"" 1pcs…",,2021-03-15 18:39:00.000000,,,,,0,0,0,,,100011415594975,শাহেদ হাসান,False,,,,,,,[]
50,2951204511782300,"FB: AlmaZ Kitchen

চিকেন হায়াদ্রাবাদি বিরিয়ানি!

গ্রুপে একভাইয়ে রিভিও ছবি দেখে বিরিয়ানিটা জোস লাগছিল তাই সাথে সাথে অর্ডার করলাম।
ভালই ছিল বিরিয়ানিটা

প্রাইজ- ২০০৳(ফুল)
পরিমাণ- এক জনের জন্য পরিমাণে যথেষ্ট ছিল।
রেটিং- ৮/১০!
ডিলিভারি: সময় মত হাতে আসচে,

আমার কাছে ভাল লাগছে আপনারা এক বার ট্রাই করে দেখতে পারেন।।।","FB: AlmaZ Kitchen

চিকেন হায়াদ্রাবাদি বিরিয়ানি!

গ্রুপে একভাইয়ে রিভিও ছবি দেখে বিরিয়ানিটা জোস লাগছিল তাই সাথে সাথে অর্ডার করলাম।
ভালই ছিল বিরিয়ানিটা

প্রাইজ- ২০০৳(ফুল)
পরিমাণ- এক জনের জন্য পরিমাণে যথেষ্ট ছিল।
রেটিং- ৮/১০!
ডিলিভারি: সময় মত হাতে আসচে,

আমার কাছে ভাল লাগছে আপনারা এক বার ট্রাই করে দেখতে পারেন।।।",,2021-03-15 18:40:00.000000,,,,,0,0,0,,,100004118656106,Ôbaydul Haquê,False,,,,,,,[]
51,2951980681704683,"#business_পোস্ট
#মেজবান হাইলে আইয়ুন
০১৭৩৭৯৩২৭৯২
★★ রাজগঞ্জ ট্যাফিক মোড় নিউ লুতু ভুইঁয়া ২য় তলা।

★★১৭ মার্চ জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের জন্মদিন ও ২৬ মার্চ মহান স্বাধীনতা দিবস উপলক্ষ্যে আপনাদের প্রিয় মেজবান হাইলে আইয়ুন নিয়ে এসেছে দারুণ অফার 😍

#২৪০টাকার এক জনের মেজবান সেট মিল পাবেন ২০০ টাকায়।
#২৯০ টাকার এক জনের হালাভূনা সেট মিল পাবেন ২৫০টাকায়।
#২৮০ টাকার মাটন হায়দারাবাদি বিরিয়ানি পাবেন শুধুমাত্র ২৫০ টাকায়।
অফার চলবে আগামীকাল ১৭ মার্চ থেকে ২৭ মার্চ শনিবার পর্যন্ত।","#business_পোস্ট
#মেজবান হাইলে আইয়ুন
০১৭৩৭৯৩২৭৯২
★★ রাজগঞ্জ ট্যাফিক মোড় নিউ লুতু ভুইঁয়া ২য় তলা।

★★১৭ মার্চ জাতির পিতা বঙ্গবন্ধু শেখ মুজিবুর রহমানের জন্মদিন ও ২৬ মার্চ মহান স্বাধীনতা দিবস উপলক্ষ্যে আপনাদের প্রিয় মেজবান হাইলে আইয়ুন নিয়ে এসেছে দারুণ অফার 😍

#২৪০টাকার এক জনের মেজবান সেট মিল পাবেন ২০০ টাকায়।
#২৯০ টাকার এক জনের হালাভূনা সেট মিল পাবেন ২৫০টাকায়।
#২৮০ টাকার মাটন হায়দারাবাদি বিরিয়ানি পাবেন শুধুমাত্র ২৫০ টাকায়।
অফার চলবে আগামীকাল ১৭ মার্চ থেকে ২৭ মার্চ শনিবার পর্যন্ত।",,2021-03-16 19:25:48.881482,,,,,0,0,0,,,100011415594975,শাহেদ হাসান,False,,,,,,,[]
52,2952051675030917,"#Help_Post

১৭ ই মার্চ কুমিল্লা শহরের কোন রেস্টুরেন্ট গুলো খোলা থাকবে, কেউ সঠিক তথ্য জানলে কমেন্ট বক্সে জানিয়ে উপকৃত করবেন।

অগ্রীম ধন্যবাদ ☺️","#Help_Post

১৭ ই মার্চ কুমিল্লা শহরের কোন রেস্টুরেন্ট গুলো খোলা থাকবে, কেউ সঠিক তথ্য জানলে কমেন্ট বক্সে জানিয়ে উপকৃত করবেন।

অগ্রীম ধন্যবাদ ☺️",,2021-03-16 21:25:48.892482,,,,,0,0,0,,,100034046151022,Shovo Dab Nath,False,,,,,,,[]
53,2950366421866109,"দুপুরের ক্লান্তি নিয়ে ডুকলাম ""চাপের বাপে"" কি খাওয়া যায় চিন্তা না করেই মেজবান Order করে দিলাম, ভিড়টা একটু কম থাকায় তাড়াতাড়িই পেয়ে গেলাম, ভাত, দুই রকমের ভর্তা, সবজি, গুরুর মাংস, ডাল এবং Cold Drinks!! ভাই সব কিছুর লোভ সামলাতে পারি নাই, সব গুলা try করতে গেলেও আপনার পেট ফুল হয়ে যাবে!! আমার কাছে তাদের গরুর মাংসটা সব থেকে বেশি ভালো লাগছে!!
Item:- মেজবান
Price:- 300
Place:- চাপের বাপ
Location:- ইউসুফ স্কুল রোড, বজ্রপুর!!
Rating:- 9/10
সব থেকে যেই বেপারটা ভালো লাগলো সেটা হচ্ছে টিপু ভাইয়ার behavior যথেষ্ট ভালো ছিলো!!","দুপুরের ক্লান্তি নিয়ে ডুকলাম ""চাপের বাপে"" কি খাওয়া যায় চিন্তা না করেই মেজবান Order করে দিলাম, ভিড়টা একটু কম থাকায় তাড়াতাড়িই পেয়ে গেলাম, ভাত, দুই রকমের ভর্তা, সবজি, গুরুর মাংস, ডাল এবং Cold Drinks!! ভাই সব কিছুর লোভ সামলাতে পারি নাই, সব গুলা try করতে গেলেও আপনার পেট ফুল হয়ে যাবে!! আমার কাছে তাদের গরুর মাংসটা সব থেকে বেশি ভালো লাগছে!!
Item:- মেজবান
Price:- 300
Place:- চাপের বাপ
Location:- ইউসুফ স্কুল রোড, বজ্রপুর!!
Rating:- 9/10
সব থেকে যেই বেপারটা ভালো লাগলো সেটা হচ্ছে টিপু ভাইয়ার behavior যথেষ্ট ভালো ছিলো!!",,2021-03-14 16:22:00.000000,,,,,0,0,0,,,100012960484395,Kamrul H Shawon,False,,,,,,,[]
54,2951159171786834,"FB: AlmaZ Kitchen

চিকেন হায়াদ্রাবাদি বিরিয়ানি!

এক বড় ভাই র পোস্ট দেখছিলাম ১০/১০ দিছে! আবার খাবার টা দেখতেও অনেক জোশ লাগছে আমার কাছে!

অই হিসেবে পরিচয়! তো দিলাম আজকে একটা অর্ডার!
আলহামদুলিল্লাহ অনেক ভালই লাগছে! কুমিল্লার নামকরা কিছু দোকানের থেকেও ভাল!

যদি কম মসলার সাথে শুকনা flavour পছন্দ করেন এটা আপনার জন্য ১০০%!

প্রথমত একদম ফুল বাসমতী চাল, একদম সবগুলা! মসলা কম সাথে শুকনা ! সাথে 2টা মুরগী ছিল,, 2টাই ভালভাবে হালকা জুসিভাবে মাখানো!

প্রাইজ- ২০০৳(ফুল)
পরিমাণ- একজনের জন্য পরিমানে অনেক! (ছবিতে 2 জনের জন্য 2 প্লেটে রাখা)
রেটিং- ৮.৫/১০!

এটা sure থাকেন আপনি অন্য দোকান গুলা থেকে আলাদা একটা ফ্লেভার পাবেন!","FB: AlmaZ Kitchen

চিকেন হায়াদ্রাবাদি বিরিয়ানি!

এক বড় ভাই র পোস্ট দেখছিলাম ১০/১০ দিছে! আবার খাবার টা দেখতেও অনেক জোশ লাগছে আমার কাছে!

অই হিসেবে পরিচয়! তো দিলাম আজকে একটা অর্ডার!
আলহামদুলিল্লাহ অনেক ভালই লাগছে! কুমিল্লার নামকরা কিছু দোকানের থেকেও ভাল!

যদি কম মসলার সাথে শুকনা flavour পছন্দ করেন এটা আপনার জন্য ১০০%!

প্রথমত একদম ফুল বাসমতী চাল, একদম সবগুলা! মসলা কম সাথে শুকনা ! সাথে 2টা মুরগী ছিল,, 2টাই ভালভাবে হালকা জুসিভাবে মাখানো!

প্রাইজ- ২০০৳(ফুল)
পরিমাণ- একজনের জন্য পরিমানে অনেক! (ছবিতে 2 জনের জন্য 2 প্লেটে রাখা)
রেটিং- ৮.৫/১০!

এটা sure থাকেন আপনি অন্য দোকান গুলা থেকে আলাদা একটা ফ্লেভার পাবেন!",,2021-03-15 15:01:00.000000,,,,,0,0,0,,,100026785126703,ArMan SiFat,False,,,,,,,[]
55,2951465638422854,"আইটেমঃ বগুড়ার দই👎
রেটিংঃ ৫/১০(🤑👎)
ব্যবহারঃ ৮/১০
লোকেশনঃমোগলটুলি শাহ্ সুজা মসজিদ এর পূর্ব পাশের বিল্ডিং এর নিচতলা থেকে আনছি।

গ্রুপে অনেক রিভিউ দেখে ২৮০৳ দিয়ে ১কেজি দই আনছিলাম,, খেয়ে মনে হলো টাকা টাই বৃথা গেলো😢
দেশওয়ালিপট্টির দই এর চেয়ে ভালো।।","আইটেমঃ বগুড়ার দই👎
রেটিংঃ ৫/১০(🤑👎)
ব্যবহারঃ ৮/১০
লোকেশনঃমোগলটুলি শাহ্ সুজা মসজিদ এর পূর্ব পাশের বিল্ডিং এর নিচতলা থেকে আনছি।

গ্রুপে অনেক রিভিউ দেখে ২৮০৳ দিয়ে ১কেজি দই আনছিলাম,, খেয়ে মনে হলো টাকা টাই বৃথা গেলো😢
দেশওয়ালিপট্টির দই এর চেয়ে ভালো।।",,2021-03-16 00:25:48.935479,,,,,0,0,0,,,100008154824375,AR Arif,False,,,,,,,[]
56,2948283272074424,"রিভিউ পোস্ট 😊😊
আইটেম-বার্গার স্টেইক কম্বো🥯🥩
দাম-২৬০টাকা
লোকেশন -Hungry Lion(মুন হসপিটালের বিপরীতে,ঝাউতলা)।
প্রথমে আসি সার্ভিস ব্যপারে।।।।যাওয়ার পর তাদের ব্যবহারে আমি মুগ্ধ।উনারা খুবই আন্তরিক ছিলো।পরিবেশও মানসম্মত লেগেছে আমার কাছে।।।
রেটিং-
ব্যবহারঃ১০/১০
পরিবেশঃ১০/০৯
এবার আসি আসল কথায়।।।।অর্ডার করলাম স্টেইক বার্গার কম্বোটা।দাম অনুযায়ী যথাযথ মনে হয়েছে।
বিশেষ করে আমার বার্গারটা বেশি ভালো লেগেছে কারন এটা বেশি জুসি ছিলো।এরপর আসি চিকেন স্টেইকে।Boneless হিসেবে পরিমানটাও মুটামুটি ঠিক ছিলো।।
।তবে কথা হচ্ছে তারা আমাকে ৩০ মিনিট বসিয়ে রেখেছিলো 😑😑😑।।।খাবারের মানের কথা চিন্তা করে এতটুকু সহ্য করে নেয়াই যায়।।।।
খাবারের রেটিং -১০/০৮ (পয়সা উশুল🥰)
যাইহওক সব মিলিয়ে আলহামদুলিল্লাহ ♥।
আশা করি তারা তাদের খাবারের মান ঠিক রাখবে।
আপনারা চাইলে অবশ্যই ট্রাই করতে পারেন।😉😉","রিভিউ পোস্ট 😊😊
আইটেম-বার্গার স্টেইক কম্বো🥯🥩
দাম-২৬০টাকা
লোকেশন -Hungry Lion(মুন হসপিটালের বিপরীতে,ঝাউতলা)।
প্রথমে আসি সার্ভিস ব্যপারে।।।।যাওয়ার পর তাদের ব্যবহারে আমি মুগ্ধ।উনারা খুবই আন্তরিক ছিলো।পরিবেশও মানসম্মত লেগেছে আমার কাছে।।।
রেটিং-
ব্যবহারঃ১০/১০
পরিবেশঃ১০/০৯
এবার আসি আসল কথায়।।।।অর্ডার করলাম স্টেইক বার্গার কম্বোটা।দাম অনুযায়ী যথাযথ মনে হয়েছে।
বিশেষ করে আমার বার্গারটা বেশি ভালো লেগেছে কারন এটা বেশি জুসি ছিলো।এরপর আসি চিকেন স্টেইকে।Boneless হিসেবে পরিমানটাও মুটামুটি ঠিক ছিলো।।
।তবে কথা হচ্ছে তারা আমাকে ৩০ মিনিট বসিয়ে রেখেছিলো 😑😑😑।।।খাবারের মানের কথা চিন্তা করে এতটুকু সহ্য করে নেয়াই যায়।।।।
খাবারের রেটিং -১০/০৮ (পয়সা উশুল🥰)
যাইহওক সব মিলিয়ে আলহামদুলিল্লাহ ♥।
আশা করি তারা তাদের খাবারের মান ঠিক রাখবে।
আপনারা চাইলে অবশ্যই ট্রাই করতে পারেন।😉😉",,2021-03-11 22:08:00.000000,,,,,0,0,0,,,100007339368749,শান্তা ইসলাম,False,,,,,,,[]
57,2950645615171523,"আজ অনেকদিন পর আবারো ঢু মারলাম নুসরাত'স কিচেনে...
সবসময়ের মতো Masud ভাই হাস্যোজ্জ্বলভাবেই খোজখবর নিলেন,কি খাবো জিজ্ঞেস করলেন.. আমি বললাম যেটা ভালো লাগে দাও ক্ষিধা চাপসে খুব.. পরে উনি বললো অফার চলছে.. অফারের আইটেমগুলো থেকে সাব স্যান্ডউইচ ও চিকেন তান্দুরী সেট মেন্যু অর্ডার করলাম।
সবার আগে সাব স্যান্ডউইচ টা আসলো আর ছবি তুলার আগেই আমার উনি অর্ধেক সাবাড় করে ফেললো আর বাকীটা আমি... আসলেই অনেক জুসি ও ফ্রেশ ছিলো... একদম পারফেক্ট মনে হয়েছে আমার কাছে।

সাব স্যান্ডউইচ ঃ-
অফার প্রাইসঃ- ৮৯
রেগুলার প্রাইসঃ- জানিনা 😑
টেস্টঃ- ৯/১০ ♥

তারপর আসলো চিকেন তান্দুরী সেট মেনু।আমার কাছে চিকেনটি কিছুটা সল্টি মনে হয়েছে যদিও টেস্ট ঠিকঠাক ছিলো।রাইস ওয়েল কুকড ও টেস্টি ছিলো।

চিকেন তান্দুরী সেট মেনুঃ-
অফার প্রাইসঃ- ১৩৯
রেগুলার প্রাইসঃ- জানিনা 😑😑
টেস্টঃ-৭.৫/১০

ড্রিংকসঃ- ২০ টাকা।

পরিবেশ বরাবরের মতোই হাইজেনিক ছিলো।আর ব্যবহারও সবসময়ের মতো আন্তরিক ও অমায়িক♥

আলহামদুলিল্লাহ মনোরম পরিবেশে খুব সুন্দর একটি বিকেল কাটলো ♥

প্লেসঃ-নুসরাতস কিচেন
লোকেশনঃ- আনন্দ সিটি সেন্টারের চতুর্থ তলা।","আজ অনেকদিন পর আবারো ঢু মারলাম নুসরাত'স কিচেনে...
সবসময়ের মতো Masud ভাই হাস্যোজ্জ্বলভাবেই খোজখবর নিলেন,কি খাবো জিজ্ঞেস করলেন.. আমি বললাম যেটা ভালো লাগে দাও ক্ষিধা চাপসে খুব.. পরে উনি বললো অফার চলছে.. অফারের আইটেমগুলো থেকে সাব স্যান্ডউইচ ও চিকেন তান্দুরী সেট মেন্যু অর্ডার করলাম।
সবার আগে সাব স্যান্ডউইচ টা আসলো আর ছবি তুলার আগেই আমার উনি অর্ধেক সাবাড় করে ফেললো আর বাকীটা আমি... আসলেই অনেক জুসি ও ফ্রেশ ছিলো... একদম পারফেক্ট মনে হয়েছে আমার কাছে।

সাব স্যান্ডউইচ ঃ-
অফার প্রাইসঃ- ৮৯
রেগুলার প্রাইসঃ- জানিনা 😑
টেস্টঃ- ৯/১০ ♥

তারপর আসলো চিকেন তান্দুরী সেট মেনু।আমার কাছে চিকেনটি কিছুটা সল্টি মনে হয়েছে যদিও টেস্ট ঠিকঠাক ছিলো।রাইস ওয়েল কুকড ও টেস্টি ছিলো।

চিকেন তান্দুরী সেট মেনুঃ-
অফার প্রাইসঃ- ১৩৯
রেগুলার প্রাইসঃ- জানিনা 😑😑
টেস্টঃ-৭.৫/১০

ড্রিংকসঃ- ২০ টাকা।

পরিবেশ বরাবরের মতোই হাইজেনিক ছিলো।আর ব্যবহারও সবসময়ের মতো আন্তরিক ও অমায়িক♥

আলহামদুলিল্লাহ মনোরম পরিবেশে খুব সুন্দর একটি বিকেল কাটলো ♥

প্লেসঃ-নুসরাতস কিচেন
লোকেশনঃ- আনন্দ সিটি সেন্টারের চতুর্থ তলা।",,2021-03-14 22:44:00.000000,,,,,0,0,0,,,100016009202598,মিরাজ বিন রহমান,False,,,,,,,[]
58,2949013065334778,"সীফুড♥
একদম ভিন্নরকম একটা খাবার ছিলো,
সীফুড মাশালা(কাকড়া,চিংড়ী,ডরি ফিস)
স্বাদ ১০/৭
দাম: ২২০
লুচি ৭টাকা করে পিস
Amader Kitchen OceanScape নানুয়া দীঘির পাড়,
নজরুল স্কুলের সাথে","সীফুড♥
একদম ভিন্নরকম একটা খাবার ছিলো,
সীফুড মাশালা(কাকড়া,চিংড়ী,ডরি ফিস)
স্বাদ ১০/৭
দাম: ২২০
লুচি ৭টাকা করে পিস
Amader Kitchen OceanScape নানুয়া দীঘির পাড়,
নজরুল স্কুলের সাথে",,2021-03-12 23:08:00.000000,,,,,0,0,0,,,100002553612691,শুভ বনিক,False,,,,,,,[]
59,2948719962030755,"পুলিশ লাইন এস এ বারি মার্কেটের ২য় তলায় নতুন একটি রেস্টুরেন্টের কথা অনেকদিন ধরেই সবার কাছ থেকে শুনে যাচ্ছিলাম।পরিচিত অনেকের recommendation এ গতকাল চলে গেলাম কুমিল্লার নতুন Hype Mad Meals এ।

*শুরুতেই বলি রেস্টুরেন্ট টা দেখতে কেমন।ছিম ছাম ছোট ক্যাফে টাইপ।well organised,vintage lighting,good sound system.সব কিছু মিলায় environment এ দিবো - ৮/১০

*এবার আসি খাবারে।অর্ডার করি Chicken Cheese Burger,Beef Meat Ball Pasta,Chocolate Milkshake.

*Chicken Cheese Burger - এটা হানি মাস্টার্ড দিয়ে বানানো। অসাধারণ একটা বার্গার।খুবই সিম্পল। যাদের ঝোল মাখানো বার্গার ভালো লাগে না সিম্পল বার্গার পছন্দ তারা এটার ফ্যান হয়ে যাবেন।রেটিং - ৯/১০। দাম ১৬০/-

* Beef Meat Ball Pasta - এটার থেকে খুব সুন্দর একটা স্মেল আসতেছিল।প্রচুর চিজি খেতে অসাধারণ।রেটিং - ৯/১০। দাম ১৬০/- এই রেটে কুমিল্লায় কোথাও ওভেন বেকড পাস্তা আছে বলে আমার জানা নেই।

* Chocolate milkshake - এটা এভারেজ।নরমাল milkshake যেমন হয়। রেটিং - ৮/১০। দাম - ১৩০/-

Behaviour - 9/10","পুলিশ লাইন এস এ বারি মার্কেটের ২য় তলায় নতুন একটি রেস্টুরেন্টের কথা অনেকদিন ধরেই সবার কাছ থেকে শুনে যাচ্ছিলাম।পরিচিত অনেকের recommendation এ গতকাল চলে গেলাম কুমিল্লার নতুন Hype Mad Meals এ।

*শুরুতেই বলি রেস্টুরেন্ট টা দেখতে কেমন।ছিম ছাম ছোট ক্যাফে টাইপ।well organised,vintage lighting,good sound system.সব কিছু মিলায় environment এ দিবো - ৮/১০

*এবার আসি খাবারে।অর্ডার করি Chicken Cheese Burger,Beef Meat Ball Pasta,Chocolate Milkshake.

*Chicken Cheese Burger - এটা হানি মাস্টার্ড দিয়ে বানানো। অসাধারণ একটা বার্গার।খুবই সিম্পল। যাদের ঝোল মাখানো বার্গার ভালো লাগে না সিম্পল বার্গার পছন্দ তারা এটার ফ্যান হয়ে যাবেন।রেটিং - ৯/১০। দাম ১৬০/-

* Beef Meat Ball Pasta - এটার থেকে খুব সুন্দর একটা স্মেল আসতেছিল।প্রচুর চিজি খেতে অসাধারণ।রেটিং - ৯/১০। দাম ১৬০/- এই রেটে কুমিল্লায় কোথাও ওভেন বেকড পাস্তা আছে বলে আমার জানা নেই।

* Chocolate milkshake - এটা এভারেজ।নরমাল milkshake যেমন হয়। রেটিং - ৮/১০। দাম - ১৩০/-

Behaviour - 9/10",,2021-03-12 14:37:00.000000,,,,,0,0,0,,,100055839423004,Jannatun Naym,False,,,,,,,[]
